test_validData_login,Passed
test_invalidDate_login,Passed
test_create_patients_WA,Passed
test_create_patients_Central,Passed
test_create_patients_QLD,Passed
test_create_patients_SE,Passed
test_create_patients_WA,Failed:Error
test_create_patients_WA,Failed:Error
test_create_patients_WA,Failed:Error
test_create_patients_WA,Failed:Error
test_create_patients_WA,Failed:Error
test_create_patients_WA,Failed:Error
test_create_patients_WA,Passed
